"node_id";"taxonomy_name";"taxonomy_rank"
"TI_PLANT_510";"mussatia_mussatia sp";"genus"
"TI_PLANT_511";"myrcia_myrcia sp";"genus"
"TI_PLANT_512";"myriocarpa_myriocarpa longipes";"species"
"TI_PLANT_513";"naucleopsis_naucleopsis naga";"species"
"TI_PLANT_514";"nectandra_nectandra membranacea";"species"
"TI_PLANT_515";"nectandra_nectandra reticulata";"species"
"TI_PLANT_516";"nectandra_nectandra sp";"genus"
"TI_PLANT_517";"neea_neea psychotrioides";"species"
"TI_PLANT_518";"neea_neea sp";"genus"
"TI_PLANT_519";"nephelium_nephelium lappaceum";"species"
"TI_PLANT_520";"neurolaena_neurolaena lobata";"species"
"TI_PLANT_521";"neurolaena_neurolaena sp";"genus"
"TI_PLANT_522";"ochroma_ochroma lagopus";"species"
"TI_PLANT_523";"ocotea_ocotea hartshorniana";"species"
"TI_PLANT_524";"ocotea_ocotea sarah";"species"
"TI_PLANT_525";"ocotea_ocotea sp";"genus"
"TI_PLANT_526";"odontonema_odontonema tubaeforme";"species"
"TI_PLANT_527";"ormosia_ormosia sp";"genus"
"TI_PLANT_528";"pachira_pachira aquatica";"species"
"TI_PLANT_529";"panicum_panicum sp";"genus"
"TI_PLANT_530";"paspalum_paspalum sp";"genus"
"TI_PLANT_531";"passiflora_passiflora ambigua";"species"
"TI_PLANT_532";"passiflora_passiflora auriculata";"species"
"TI_PLANT_533";"passiflora_passiflora biflora";"species"
"TI_PLANT_534";"passiflora_passiflora pittierii";"species"
"TI_PLANT_535";"passiflora_passiflora sp";"genus"
"TI_PLANT_536";"passiflora_passiflora vitifolia";"species"
"TI_PLANT_537";"paullinia_paullinia fibrigera";"species"
"TI_PLANT_538";"paullinia_paullinia pinnata";"species"
"TI_PLANT_539";"paullinia_paullinia rufescens";"species"
"TI_PLANT_540";"paullinia_paullinia rugosa";"species"
"TI_PLANT_541";"paullinia_paullinia serjaniaefolia";"species"
"TI_PLANT_542";"paullinia_paullinia sp";"genus"
"TI_PLANT_543";"pavonia_pavonia sp";"genus"
"TI_PLANT_544";"pentaclethra_pentaclethra macroloba";"species"
"TI_PLANT_545";"pentagonia_pentagonia donnell-smithii";"species"
"TI_PLANT_546";"perebea_perebea hispidula";"genus"
"TI_PLANT_547";"pharus_pharus sp";"genus"
"TI_PLANT_548";"philodendron_philodendron sp";"genus"
"TI_PLANT_549";"phytolacca_phytolacca rivinoides";"species"
"TI_PLANT_550";"pinzona_pinzona coriacea";"species"
"TI_PLANT_551";"pinzona_pinzona sp";"genus"
"TI_PLANT_552";"piper_piper auritum";"species"
"TI_PLANT_553";"piper_piper biolleyi";"species"
"TI_PLANT_554";"piper_piper biseriatum";"species"
"TI_PLANT_555";"piper_piper carilloanum";"species"
"TI_PLANT_556";"piper_piper cenocladum";"species"
"TI_PLANT_557";"piper_piper colonense";"species"
"TI_PLANT_558";"piper_piper friedrichsthallii";"species"
"TI_PLANT_559";"piper_piper garagaranum";"species"
"TI_PLANT_560";"piper_piper glabratum";"species"
"TI_PLANT_561";"piper_piper hispidum";"genus"
"TI_PLANT_562";"piper_piper holdridgeanum";"species"
"TI_PLANT_563";"piper_piper imperiale";"species"
"TI_PLANT_564";"piper_piper melanocladum";"species"
"TI_PLANT_565";"piper_piper multiplinervium";"species"
"TI_PLANT_566";"piper_piper peltatum";"species"
"TI_PLANT_567";"piper_piper phytolaccaefolium";"species"
"TI_PLANT_568";"piper_piper reticulatum";"species"
"TI_PLANT_569";"piper_piper sp";"genus"
"TI_PLANT_570";"piper_piper trigonium";"species"
"TI_PLANT_571";"piper_piper urostachyum";"species"
"TI_PLANT_572";"piper_piper virgulatorum";"species"
"TI_PLANT_573";"piptocarpha_piptocarpha poeppigiana";"species"
"TI_PLANT_574";"pithecellobium_pithecellobium longifolium";"species"
"TI_PLANT_575";"pleiostachya_pleiostachya pruinosa";"species"
"TI_PLANT_576";"plukenetia_plukenetia sp";"genus"
"TI_PLANT_577";"plukenetia_plukenetia stipellata";"species"
"TI_PLANT_578";"pothomorphe_pothomorphe peltata";"species"
"TI_PLANT_579";"pourouma_pourouma bicolor";"species"
"TI_PLANT_580";"pourouma_pourouma minor";"species"
"TI_PLANT_581";"pourouma_pourouma sp";"genus"
"TI_PLANT_582";"pouteria_pouteria unilocularis";"species"
"TI_PLANT_583";"prestonia_prestonia sp";"genus"
"TI_PLANT_584";"protium_protium glabrun";"species"
"TI_PLANT_585";"protium_protium panamense";"species"
"TI_PLANT_586";"protium_protium sp";"genus"
"TI_PLANT_587";"psidium_psidium guajava";"species"
"TI_PLANT_588";"psychotria_psychotria chiapensis";"species"
"TI_PLANT_589";"psychotria_psychotria eurycarpa";"species"
"TI_PLANT_590";"psychotria_psychotria euryphyllum";"species"
"TI_PLANT_591";"psychotria_psychotria hebeclada";"species"
"TI_PLANT_592";"psychotria_psychotria horizontalis";"species"
"TI_PLANT_593";"psychotria_psychotria marginata";"species"
"TI_PLANT_594";"psychotria_psychotria psychotrifolia";"species"
"TI_PLANT_595";"psychotria_psychotria sp";"genus"
"TI_PLANT_596";"pterocarpus_pterocarpus officinalis";"species"
"TI_PLANT_597";"pterocarpus_pterocarpus sp";"genus"
"TI_PLANT_598";"randia_randia";"species"
"TI_PLANT_599";"randia_randia armata";"species"
"TI_PLANT_600";"randia_randia sp";"genus"
"TI_PLANT_601";"rinorea_rinorea deflexiflora";"species"
"TI_PLANT_602";"rinorea_rinorea sp";"genus"
"TI_PLANT_603";"rollinia_rollinia pittieri";"species"
"TI_PLANT_604";"rollinia_rollinia sp";"genus"
"TI_PLANT_605";"sabicea_sabicea sp";"genus"
"TI_PLANT_606";"sabicea_sabicea villosa";"species"
"TI_PLANT_607";"sapium_sapium glandulosum";"species"
"TI_PLANT_608";"selaginella_selaginella sp";"genus"
"TI_PLANT_609";"selaginella_selaginella sp1";"genus"
"TI_PLANT_610";"selaginella_selaginella sp2";"genus"
"TI_PLANT_611";"selaginella_selaginella sp3";"genus"
"TI_PLANT_612";"senna_senna fruticosa";"species"
"TI_PLANT_613";"senna_senna papilosa";"species"
"TI_PLANT_614";"senna_senna sp";"genus"
"TI_PLANT_615";"serjania_serjania mexicana";"species"
"TI_PLANT_616";"serjania_serjania sp";"genus"
"TI_PLANT_617";"simarouba_simarouba amara";"species"
"TI_PLANT_618";"siparuna_siparuna pausiflora";"species"
"TI_PLANT_619";"sloanea_sloanea fagifolia";"species"
"TI_PLANT_620";"smilax_smilax sp";"genus"
"TI_PLANT_621";"socratea_socratea exorrhiza";"species"
"TI_PLANT_622";"solanum_solanum adherens";"species"
"TI_PLANT_623";"solanum_solanum americanum";"species"
"TI_PLANT_624";"solanum_solanum jamaicense";"species"
"TI_PLANT_625";"solanum_solanum rudepannum";"species"
"TI_PLANT_626";"solanum_solanum rugosum";"species"
"TI_PLANT_627";"solanum_solanum siparunoides";"species"
"TI_PLANT_628";"solanum_solanum sp";"genus"
"TI_PLANT_629";"sorocea_sorocea pubivena";"species"
"TI_PLANT_630";"spondias_spondias mombin";"genus"
"TI_PLANT_631";"spondias_spondias sp";"genus"
"TI_PLANT_632";"stemmadenia_stemmadenia sp";"genus"
"TI_PLANT_633";"sterculia_sterculia recordiana";"species"
"TI_PLANT_634";"sterculia_sterculia sp";"genus"
"TI_PLANT_635";"stigmaphyllon_stigmaphyllon lindenianum";"species"
"TI_PLANT_636";"stryphnodendron_stryphnodendron microstachyum";"species"
"TI_PLANT_637";"tabebuia_tabebuia chrysantha";"species"
"TI_PLANT_638";"theobroma_theobroma cacao";"species"
"TI_PLANT_639";"tournefortia_tournefortia glabra";"species"
"TI_PLANT_640";"tournefortia_tournefortia sp";"genus"
"TI_PLANT_641";"trophis_trophis racemosa";"species"
"TI_PLANT_642";"unonopsis_unonopsis pittieri";"species"
"TI_PLANT_643";"unonopsis_unonopsis sp";"genus"
"TI_PLANT_644";"urera_urera caracasana";"species"
"TI_PLANT_645";"urera_urera eggersii";"species"
"TI_PLANT_646";"vernonia_vernonia patens";"species"
"TI_PLANT_647";"vigna_vigna sp";"genus"
"TI_PLANT_648";"virola_virola koschnyi";"species"
"TI_PLANT_649";"virola_virola sebifera";"species"
"TI_PLANT_650";"virola_virola sp";"genus"
"TI_PLANT_651";"vismia_vismia sp";"genus"
"TI_PLANT_652";"vitex_vitex cooperi";"species"
"TI_PLANT_653";"vitis_vitis tiliifolia";"species"
"TI_PLANT_654";"warszewiczia_warszewiczia coccinea";"species"
"TI_PLANT_655";"warszewiczia_warszewiczia sp";"genus"
"TI_PLANT_656";"welfia_welfia georgii";"species"
"TI_PLANT_657";"welfia_welfia pittierii";"species"
"TI_PLANT_658";"welfia_welfia regia";"species"
"TI_PLANT_659";"welfia_welfia sp";"genus"
"TI_PLANT_660";"witheringia_witheringia asterotricha";"species"
"TI_PLANT_661";"witheringia_witheringia sp";"genus"
"TI_PLANT_662";"zamia_zamia skinneri";"species"
"TI_PLANT_663";"zanthoxylum_zanthoxylum panamense";"species"
"TI_PLANT_664";"zanthoxylum_zanthoxylum sp";"genus"
"TI_PLANT_665";"zygia_zygia longifolia";"species"
"TI_PLANT_666";"heliconia_imbricata";"species"
"TI_PLANT_667";"heliconia_irrasa";"species"
"TI_PLANT_668";"heliconia_latispatha";"genus"
"TI_PLANT_669";"heliconia_mathiasiae";"species"
"TI_PLANT_670";"heliconia_pogonantha";"species"
"TI_PLANT_671";"heliconia_wagneriana";"species"
"TI_PLANT_672";"calathea_cleistantha";"species"
"TI_PLANT_673";"calathea_crotalifera";"species"
"TI_PLANT_674";"calathea_lutea";"species"
"TI_PLANT_675";"calathea_marantifolia";"species"
"TI_PLANT_676";"calathea_similis";"species"
"TI_PLANT_677";"pleiostachya _pruinosa";"species"
"TI_PLANT_678";"canna_tuerckheimii";"species"
"TI_PLANT_679";"calathea_inocephala";"species"
"TI_PLANT_680";"Ischnosiphon_inflatus";"species"
"TI_PLANT_681";"renealmia_alpinia";"species"
"TI_PLANT_682";"renealmia_cernua";"species"
"TI_PLANT_683";"calathea_lasiostachya";"species"
"TI_PLANT_684";"heliconia_mariae";"species"
"TI_PLANT_685";"costus_bracteatus";"species"
"TI_PLANT_686";"costus_laevis";"species"
"TI_PLANT_687";"costus_malortieanus";"species"
"TI_PLANT_688";"calathea_gymnocarpa";"species"
"TI_PLANT_689";"calathea_venusta";"species"
"TI_PLANT_690";"renealmia_pluriplicata";"species"
"TI_PLANT_691";"calathea_hammelii";"species"
"TI_PLANT_692";"calathea_warscewiczii";"species"
"TI_PLANT_693";"Ischnosiphon_elegans";"species"
"TI_PLANT_694";"Lonicera_periclymenum";"species"
"TI_PLANT_695";"Poaceae_Grass12";"species"
"TI_PLANT_696";"Hypochaeris_radicata";"species"
"TI_PLANT_697";"Aster_tripolium";"species"
"TI_PLANT_698";"Senecio_jacobaea";"species"
"TI_PLANT_699";"Rubus_fruticosus";"species"
"TI_PLANT_700";"Lotus_pedunculatus";"species"
"TI_PLANT_701";"Betula_pendula";"species"
"TI_PLANT_702";"Ilex_aquifolium";"species"
"TI_PLANT_703";"Quercus_robur";"species"
"TI_PLANT_704";"Teucrium_scorodonia";"species"
"TI_PLANT_705";"Sorbus_aucuparia";"species"
"TI_PLANT_706";"Atriplex_patula";"species"
"TI_PLANT_707";"Phragmites_australis";"species"
"TI_PLANT_708";"Ulex_europeus";"species"
"TI_PLANT_709";"Cirsium_vulgare";"species"
"TI_PLANT_710";"Dipsacus_fullonum";"species"
"TI_PLANT_711";"Lotus_corniculatus";"species"
"TI_PLANT_712";"Cirsium_arvense";"species"
"TI_PLANT_713";"Trifolium_pratense";"species"
"TI_PLANT_714";"Cytisus_scoparius";"species"
"TI_PLANT_715";"Coprosma_foetidissima_colensoi";"species"
"TI_PLANT_716";"Holcus_lanatus";"species"
"TI_PLANT_717";"Senecio_biserratus";"species"
"TI_PLANT_718";"Raukaua_simplex";"species"
"TI_PLANT_719";"Veronica_salicifolia";"species"
"TI_PLANT_720";"Senecio_glomeratus_subsp._glomeratus";"genus"
"TI_PLANT_721";"Coprosma_foetidissima";"species"
"TI_PLANT_722";"Pseudopanax_crassifolius";"species"
"TI_PLANT_723";"Anthoxanthum_odoratum";"species"
"TI_PLANT_724";"Lupinus_arboreus";"species"
"TI_PLANT_725";"Pseudognaphalium_luteaalbum";"species"
"TI_PLANT_726";"Centaurium_erythraea";"species"
"TI_PLANT_727";"Microtris_uniflora";"species"
"TI_PLANT_728";"Coprosma_lucida";"species"
"TI_PLANT_729";"Gaultheria_antipoda";"species"
"TI_PLANT_730";"erigeron_karvinskianus";"species"
"TI_PLANT_731";"leycesteria_formosa";"species"
"TI_PLANT_732";"juncus_effusus";"species"
"TI_PLANT_733";"leycesteria _formosa";"species"
"TI_PLANT_734";"ilex_perado";"species"
"TI_PLANT_735";"virburnum_tinus";"species"
"TI_PLANT_736";"juniperus_brevifolia";"species"
"TI_PLANT_737";"persicaria_capitata";"species"
"TI_PLANT_738";"ilex_azorica";"species"
"TI_PLANT_739";"vaccinium_cylindraceum";"species"
"TI_PLANT_740";"calluna_vulgaris";"species"
"TI_PLANT_741";"carex_vulcani";"species"
"TI_PLANT_742";"clethra_arborea";"species"
"TI_PLANT_743";"myrsine_africana";"species"
"TI_PLANT_744";"hedychium_gardneranum";"species"
"TI_PLANT_745";"lysimachia_azorica";"species"
"TI_PLANT_746";"sonchus_tenerrimus";"species"
"TI_PLANT_747";"prunella_vulgaris";"species"
"TI_PLANT_748";"myoporum_laetum";"species"
"TI_PLANT_749";"hibiscus_rosa-sinensis";"species"
"TI_PLANT_750";"duranta_plumieri";"species"
"TI_PLANT_751";"pistacia_lentiscus";"species"
"TI_PLANT_752";"gossypium_herbaceum";"species"
"TI_PLANT_753";"lavandula_arboria";"species"
"TI_PLANT_754";"punica_granatum";"species"
"TI_PLANT_755";"pittosporum_tobira";"genus"
"TI_PLANT_756";"lycium_shawii";"species"
"TI_PLANT_757";"bougainvillea_spectabilis";"genus"
"TI_PLANT_758";"eucalyptus_camaldulensis";"species"
"TI_PLANT_759";"nerium_oleander";"species"
"TI_PLANT_760";"prunus_armeniaca";"species"
"TI_PLANT_761";"ulmus_minor";"species"
"TI_PLANT_762";"rosa_damascena";"species"
"TI_PLANT_763";"wikstroemia_wikstroemia oahuensis";"species"
"TI_PLANT_764";"cryptomeria_cryptomeria japonica";"species"
"TI_PLANT_765";"metrosideros_metrosideros polymorpha";"species"
"TI_PLANT_766";"vaccinium_vaccinium calycinum";"species"
"TI_PLANT_767";"rubus_rubus argutus";"species"
"TI_PLANT_768";"alyxia_alyxia oliviformis";"species"
"TI_PLANT_769";"coprosma_coprosma kauensis";"species"
"TI_PLANT_770";"dicranopteris_dicranopteris linearis";"species"
"TI_PLANT_771";"athyrium_athyrium microphyllum";"species"
"TI_PLANT_772";"carex_carex";"species"
"TI_PLANT_773";"melicope_melicope anisata";"species"
"TI_PLANT_774";"acacia_acacia melanoxylon";"species"
"TI_PLANT_775";"cheirodendron_cheirodendron trigynum";"species"
"TI_PLANT_776";"dubautia_dubautia raillardioides";"species"
"TI_PLANT_777";"elaeocarpus_elaeocarpus bifidus";"species"
"TI_PLANT_778";"hedychium_hedychium gardnerianum";"species"
"TI_PLANT_779";"hedyotis_hedyotis terminalis";"species"
"TI_PLANT_780";"styphelia_styphelia tameiameiae";"species"
"TI_PLANT_781";"syzygium_syzygium sandwicensis";"species"
"TI_PLANT_782";"dianella_dianella sandwicianaum";"species"
"TI_PLANT_783";"scaevola_scaevola procera";"species"
"TI_PLANT_784";"stenogyne_stenogyne purpurea";"species"
"TI_PLANT_785";"adenophorus_adenophorus tamariscinus";"species"
"TI_PLANT_786";"asplenium_asplenium kookii";"genus"
"TI_PLANT_787";"asplenium_asplenium normale";"genus"
"TI_PLANT_788";"broussaisia_broussaisia arguta";"species"
"TI_PLANT_789";"cheirodendron_cheirodendron platyphyllum";"species"
"TI_PLANT_790";"cibotium_cibotium glaucum";"species"
"TI_PLANT_791";"clermontia_clermontia fauriei";"species"
"TI_PLANT_792";"coprosma_coprosma waimeae";"species"
"TI_PLANT_793";"diplazium_diplazium sandwichianum";"species"
"TI_PLANT_794";"dryopteris_dryopteris";"species"
"TI_PLANT_795";"dubautia_dubautia paleata";"species"
"TI_PLANT_796";"elaphoglossum_elaphoglossum";"species"
"TI_PLANT_797";"elaphoglossum_elaphoglossum hirtum";"species"
"TI_PLANT_798";"ilex_ilex anomala";"species"
"TI_PLANT_799";"labordia_labordia degeneri";"species"
"TI_PLANT_800";"lepisorus_lepisorus sp.";"genus"
"TI_PLANT_801";"melicope_melicope clusiifolia";"species"
"TI_PLANT_802";"melicope_melicope sp.";"genus"
"TI_PLANT_803";"myrsine_myrsine helleri";"species"
"TI_PLANT_804";"myrsine_myrsine kauaiensis";"species"
"TI_PLANT_805";"myrsine_myrsine lessertiana";"species"
"TI_PLANT_806";"paspalum_paspalum urvillei";"genus"
"TI_PLANT_807";"peperomia_peperomia hesperomannii";"genus"
"TI_PLANT_808";"pittosporum_pittosporum gayanum";"genus"
"TI_PLANT_809";"psidium_psidium cattleianum";"species"
"TI_PLANT_810";"psychotria_psychotria";"species"
"TI_PLANT_811";"santalum_santalum freycinetianum";"species"
"TI_PLANT_812";"scaevola_scaevola glabra";"species"
"TI_PLANT_813";"smilax_smilax melastomifolia";"species"
"TI_PLANT_814";"trichomanes_trichomanes sp.";"genus"
"TI_PLANT_815";"vaccinium_vaccinium dentatum";"species"
"TI_PLANT_816";"coprosma_coprosma elliptica";"species"
"TI_PLANT_817";"myrsine_myrsine wawraea";"species"
"TI_PLANT_818";"astelia_astelia argyrocoma";"species"
"TI_PLANT_819";"cyperus_cyperus meyenianus";"species"
"TI_PLANT_820";"dubautia_dubautia laxa";"species"
"TI_PLANT_821";"machaerina_machaerina angustifolia";"species"
"TI_PLANT_822";"myrsine_myrsine punctata";"species"
"TI_PLANT_823";"Carex_sempervirens";"species"
"TI_PLANT_824";"Centaurea_uniflora";"species"
"TI_PLANT_825";"Dactylis_glomerata";"species"
"TI_PLANT_826";"Festuca_laevigata";"species"
"TI_PLANT_827";"Heracleum_sphondylium";"genus"
"TI_PLANT_828";"Hypochaeris_maculata";"species"
"TI_PLANT_829";"Laserpitium_latifolium";"species"
"TI_PLANT_830";"Lathyrus_pratensis";"species"
"TI_PLANT_831";"Lotus_corniculata";"species"
"TI_PLANT_832";"Onobrychis_montana";"species"
"TI_PLANT_833";"Plantago_media";"species"
"TI_PLANT_834";"Rhinanthus_alectorolephus";"species"
"TI_PLANT_835";"Trifolium_alpinum";"species"
"TI_PLANT_836";"Trisetum_flavescens";"species"
"TI_PLANT_837";"Vaccinium_myrtillus";"species"
"TI_PLANT_838";"Bromus_erectus";"species"
"TI_PLANT_839";"Festuca_paniculata";"species"
"TI_PLANT_840";"Festuca_rubra";"species"
"TI_PLANT_841";"Sesleria_caerulea";"species"
"TI_PLANT_842";"Trifolium_montanum";"species"
"TI_PLANT_843";"Poa_pratensis";"species"
"TI_PLANT_844";"Geum_montanum";"species"
"TI_PLANT_845";"Helianthemum_grandiflorum";"species"
"TI_PLANT_846";"Pseuderanthemum _atropurpureum";"species"
"TI_PLANT_847";"Areca _catechu";"species"
"TI_PLANT_848";"Caladium _";"species"
"TI_PLANT_849";"Colocasia _esculenta ";"species"
"TI_PLANT_850";"Osmoxylon _oliveri ";"species"
"TI_PLANT_851";"Cocos _nucifera ";"species"
"TI_PLANT_852";"Chromolaena _odorata ";"species"
"TI_PLANT_853";"Cucumis_sativus";"species"
"TI_PLANT_854";"Momordica_charantia";"species"
"TI_PLANT_855";"Acalypha_hispida";"genus"
"TI_PLANT_856";"Cassia_fistula ";"species"
"TI_PLANT_857";"Phaseolus _vulgaris";"species"
"TI_PLANT_858";"Heliconia _psittacorum ";"species"
"TI_PLANT_859";"Hyptis _capitata ";"species"
"TI_PLANT_860";"Abelmoschus _esculentus ";"species"
"TI_PLANT_861";"Musa _";"species"
"TI_PLANT_862";"Bambusa_";"species"
"TI_PLANT_863";"Coix _lacryma-jobi ";"species"
"TI_PLANT_864";"Digitaria _violascens ";"species"
"TI_PLANT_865";"Paspalum _paniculatum ";"genus"
"TI_PLANT_866";"Ixora_casei ";"species"
"TI_PLANT_867";"Citrus _limon";"species"
"TI_PLANT_868";"Premna _obtusifolia ";"species"
"TI_PLANT_869";"Alpinia _pubiflora ";"species"
"TI_PLANT_870";"Alpinia _purpurata ";"species"
"TI_PLANT_871";"Hedychium _coronarium ";"species"
"TI_PLANT_872";"Hornstedtia _scyphifera ";"species"
"TI_PLANT_873";"Costus _speciocus ";"genus"
"TI_PLANT_874";"acacia_acacia collinsii";"species"
"TI_PLANT_875";"acacia_acacia cornigera";"species"
"TI_PLANT_876";"acacia_acacia farnesiana";"species"
"TI_PLANT_877";"acacia_acacia retusa";"species"
"TI_PLANT_878";"acacia_acacia sp.";"genus"
"TI_PLANT_879";"acacia_acacia sp.2";"genus"
"TI_PLANT_880";"acacia_acacia tentrifolia";"species"
"TI_PLANT_881";"acacia_acacia tenuifolia";"species"
"TI_PLANT_882";"aeschynomene_aeschynomene americana";"species"
"TI_PLANT_883";"albizzia_albizzia adinocephala";"species"
"TI_PLANT_884";"albizzia_albizzia caribaea";"species"
"TI_PLANT_885";"andira_andira inermis";"species"
"TI_PLANT_886";"banisteriopsis_banisteriopsis cornifolia";"species"
"TI_PLANT_887";"banisteriopsis_banisteriopsis muricata";"species"
"TI_PLANT_888";"bauhinia_bauhinia glabra";"species"
"TI_PLANT_889";"bauhinia_bauhinia pauletia";"species"
"TI_PLANT_890";"bauhinia_bauhinia ungulata";"species"
"TI_PLANT_891";"bixa_bixa orellana";"species"
"TI_PLANT_892";"caesalpinia_caesalpinia coriaria";"species"
"TI_PLANT_893";"calopogonium_calopogonium caeruleum";"species"
"TI_PLANT_894";"calopogonium_calopogonium mucunoides";"species"
"TI_PLANT_895";"cassia_cassia 10969";"species"
"TI_PLANT_896";"cassia_cassia biflora";"species"
"TI_PLANT_897";"cassia_cassia emarginata";"species"
"TI_PLANT_898";"cassia_cassia grandis";"species"
"TI_PLANT_899";"cassia_cassia leptocarpa";"species"
"TI_PLANT_900";"cassia_cassia obtusifolia";"species"
"TI_PLANT_901";"cassia_cassia papillosa";"species"
"TI_PLANT_902";"cassia_cassia skinneri";"species"
"TI_PLANT_903";"cassia_cassia uniflora";"species"
"TI_PLANT_904";"cayaponia_cayaponia attenuata";"species"
"TI_PLANT_905";"cayaponia_cayaponia racemosa";"species"
"TI_PLANT_906";"centrosema_centrosema plumieri";"species"
"TI_PLANT_907";"centrosema_centrosema pubescens";"species"
"TI_PLANT_908";"cissus_cissus rhombifolia";"species"
"TI_PLANT_909";"combretum_combretum farinosum";"species"
"TI_PLANT_910";"cordia_cordia gerascanthus";"species"
"TI_PLANT_911";"cordia_cordia panamensis";"species"
"TI_PLANT_912";"dalbergia_dalbergia retusa";"species"
"TI_PLANT_913";"desmanthus_desmanthus virgatus";"species"
"TI_PLANT_914";"dioclea_dioclea megacarpa";"species"
"TI_PLANT_915";"diospyros_diospyros nicaraguensis";"genus"
"TI_PLANT_916";"diphysa_diphysa robinioides";"species"
"TI_PLANT_917";"galactia_galactia striata";"species"
"TI_PLANT_918";"guazuma_guazuma ulmifolia";"species"
"TI_PLANT_919";"heteropterys_heteropterys beecheyana";"species"
"TI_PLANT_920";"hippomane_hippomane mancinella";"species"
"TI_PLANT_921";"hymenaea_hymenaea courbaril";"species"
"TI_PLANT_922";"indigofera_indigofera costaricensis";"species"
"TI_PLANT_923";"indigofera_indigofera suffruticosa";"species"
"TI_PLANT_924";"ipomoea_ipomoea carnea";"species"
"TI_PLANT_925";"ipomoea_ipomoea fistulosa";"species"
"TI_PLANT_926";"ipomoea_ipomoea hederifolia";"species"
"TI_PLANT_927";"ipomoea_ipomoea meyeri";"species"
"TI_PLANT_928";"ipomoea_ipomoea nil";"species"
"TI_PLANT_929";"ipomoea_ipomoea pes-caprae";"species"
"TI_PLANT_930";"ipomoea_ipomoea trifida";"species"
